wavelength,flux
6504.234257,16318941100.0
6504.2384870000005,16324502200.0
6504.242718,16330391400.0
6504.246948,16336116500.0
6504.251179000001,16341841600.0
6504.255408999999,16347566700.0
6504.25964,16352963700.0
6504.26387,16358032600.0
6504.268101,16362773400.0
6504.272331,16367350100.0
6504.276562,16371434700.0
6504.280792,16375027100.0
6504.285023,16378455500.0
6504.289254,16381391800.0
6504.293484,16384000000.0
6504.297715000001,16386280100.0
6504.301944999999,16388396100.0
6504.306176,16390020000.0
6504.310407000001,16391479900.000002
6504.3146369999995,16392775700.0
6504.318868,16393907400.0
6504.323098,16394711099.999998
6504.327329,16395514800.0
6504.3315600000005,16396154400.0
6504.33579,16396630000.0
6504.340021,16397105600.0
6504.344252,16397417100.0
6504.348482,16397728700.0
6504.352712999999,16397876199.999998
6504.356944,16398023700.0
6504.361174,16398171200.0
6504.365405,16398318700.0
6504.369636,16398466200.0
6504.373866,16398613700.0
6504.378097,16398597100.0
6504.382328000001,16398580599.999998
6504.386558,16398728100.0
6504.390789,16398711600.0
6504.39502,16398695000.0
6504.39925,16398678500.0
6504.403481,16398661900.0
6504.407712,16398645400.0
6504.411943,16398792900.000002
6504.416173,16398776400.0
6504.420404,16398759800.0
6504.424635,16398743300.0
6504.428865999999,16398726700.0
6504.433096000001,16398710200.0
6504.437327000001,16398693700.0
6504.4415579999995,16398677100.0
6504.445789,16398660599.999998
6504.45002,16398644000.0
6504.45425,16398627500.0
6504.458481000001,16398611000.0
6504.462712,16398594400.0
6504.466942999999,16398577900.0
6504.471174,16398561300.0
6504.475404,16398544799.999998
6504.479635,16398528300.0
6504.4838660000005,16398511700.0
6504.4880969999995,16398495200.0
6504.492328,16398478600.0
6504.496559,16398462100.0
6504.500789,16398445600.0
6504.5050200000005,16398429000.000002
6504.5092509999995,16398412500.0
6504.513482,16398395900.0
6504.517713,16398379400.0
6504.521944,16398362800.0
6504.526175,16398346300.0
6504.530405,16398329800.0
6504.534635999999,16398313200.0
6504.538867,16398296700.0
6504.543098,16398280100.0
6504.547328999999,16398263600.0
6504.55156,16398247100.0
6504.555791000001,16398230500.0
6504.560022,16398214000.0
6504.564253,16398197400.0
6504.568484,16398180899.999998
6504.572715,16398164300.0
6504.576945999999,16398147800.0
6504.581177,16398131300.0
6504.585408000001,16398114700.0
6504.5896379999995,16398098200.0
6504.593869,16398081600.0
6504.598099999999,16398065100.000002
6504.602331,16398048500.0
6504.606562,16398032000.0
6504.610793000001,16398015500.0
6504.615024,16397998900.0
6504.619255,16397982400.0
6504.623486,16397965800.0
6504.627716999999,16397949300.0
6504.631948,16397932800.0
6504.636179,16397916200.0
6504.640411,16397899700.0
6504.644641999999,16397719100.000002
6504.648873,16397702500.0
6504.653104,16397686000.0
6504.657335000001,16397669500.0
6504.661566,16397652900.0
6504.665797,16397636400.0
6504.6700280000005,16397619800.0
6504.674258999999,16397603300.000002
6504.67849,16397586800.0
6504.682721,16397570200.0
6504.686952,16397553700.0
6504.691183,16397537100.0
6504.695414,16397520600.0
6504.699646,16397504000.0
6504.703877,16397487500.0
6504.708108,16397470999.999998
6504.712339,16397454400.0
6504.7165700000005,16397437900.0
6504.7208009999995,16397421300.0
6504.725032,16397404800.0
6504.729263,16397388200.0
6504.733495,16397371700.0
6504.737725999999,16397355199.999998
6504.741957,16397338600.0
6504.746188,16397322100.0
6504.750419,16397305499.999998
6504.75465,16397289000.0
6504.758882,16397272400.0
6504.763113,16397255900.0
6504.767344000001,16397239400.000002
6504.771575,16397222800.0
6504.775806,16397206300.0
6504.780038,16397189700.000002
6504.784269000001,16397173200.0
6504.7885,16397156600.0
6504.792731,16397140100.0
6504.796963,16397123600.0
6504.801194000001,16397107000.0
6504.805425,16397090500.0
6504.809655999999,16397073900.000002
6504.813888,16397057400.0
6504.8181190000005,16397040800.0
6504.8223499999995,16397024300.0
6504.826580999999,16397007800.0
6504.830813,16396991200.0
6504.835044,16396974700.0
6504.839275,16396958100.0
6504.8435070000005,16396941599.999998
6504.8477379999995,16396925000.0
6504.851969,16396908500.0
6504.8562,16396892000.0
6504.860432,16396875400.0
6504.864662999999,16396858900.0
6504.868894,16396842300.0
6504.873126,16396825799.999998
6504.877357,16396809200.0
6504.881587999999,16396792700.0
6504.8858199999995,16396776200.0
6504.890051,16396759600.0
6504.894283,16396743100.0
6504.898514,16396726500.0
6504.902745,16396710000.000002
6504.906977000001,16396693400.0
6504.9112079999995,16396676900.0
6504.915439,16396660400.0
6504.919671,16396643800.0
6504.923902,16396627300.0
6504.928134000001,16396610700.0
6504.932365,16396594200.0
6504.936596,16396577600.0
6504.940828,16396561100.0
6504.945059000001,16396544500.000002
6504.949291000001,16396528000.0
6504.953522,16396511400.0
6504.957753999999,16396494900.0
6504.961985,16396478400.0
6504.966217,16396297800.0
6504.970448,16396281300.0
6504.974678999999,16396264700.0
6504.978910999999,16396248200.0
6504.983142,16396231600.0
6504.987374,16396215100.0
6504.991605,16396198500.000002
6504.995837,16396018000.000002
6505.000068,16396001400.0
6505.0043000000005,16395820900.0
6505.0085309999995,16395804300.0
6505.012763,16395623800.000002
6505.016994,16395443200.0
6505.021226,16395262600.0
6505.025457000001,16394918100.0
6505.029689000001,16394573500.0
6505.033921,16394228900.0
6505.038151999999,16393720300.0
6505.042383999999,16393047700.0
6505.046615,16392375100.0
6505.050847,16391374500.0
6505.055078,16390209899.999998
6505.059310000001,16388881200.0
6505.063542,16387224600.000002
6505.067773,16385239900.0
6505.072005,16382927100.0
6505.076236,16380122399.999998
6505.080468,16376989600.0
6505.084699999999,16373364800.0
6505.088931,16369248000.0
6505.0931630000005,16364639100.0
6505.097393999999,16359374200.0
6505.101626,16353945299.999998
6505.105857999999,16347860400.0
6505.110089,16341611500.0
6505.114321,16335034500.0
6505.118553,16328293599.999998
6505.122784,16321716700.0
6505.127016,16315139800.0
6505.131248,16309054900.0
6505.1354790000005,16303462100.0
6505.139711000001,16298525300.0
6505.143943000001,16294408600.000002
6505.148174,16291112000.0
6505.152405999999,16288963400.0
6505.1566379999995,16287962900.0
6505.160869,16288110500.0
6505.1651010000005,16289406099.999998
6505.169333,16291685800.0
6505.173565,16295113600.0
6505.177796,16299525399.999998
6505.182028,16304593200.0
6505.18626,16310317000.0
6505.190492000001,16316532900.0
6505.194723,16323076800.0
6505.198955,16329620600.000002
6505.203186999999,16336328400.0
6505.207418999999,16342708300.0
6505.21165,16348924000.0
6505.215882,16354811800.0
6505.220114,16360207500.0
6505.224346,16365111200.0
6505.228578,16369686900.0
6505.232809,16373606600.0
6505.237041,16377198200.0
6505.241273000001,16380133800.0
6505.245505000001,16382741300.000002
6505.249737,16385020900.0
6505.253967999999,16386808400.0
6505.258199999999,16388431900.0
6505.2624319999995,16389563400.0
6505.266664,16390694900.0
6505.270896,16391498400.0
6505.275127999999,16392301900.0
6505.2793599999995,16392777400.0
6505.283590999999,16393252800.0
6505.287823,16393564300.0
6505.292055,16393875800.0
6505.296287,16394023200.0
6505.300519,16394170700.0
6505.304751,16394318100.0
6505.308983,16394465600.000002
6505.313215,16394613100.0
6505.317446999999,16394596500.0
6505.321678,16394580000.0
6505.3259100000005,16394727400.0
6505.330142000001,16394710900.0
6505.334374,16394694299.999998
6505.338606,16394677800.0
6505.3428380000005,16394661200.0
6505.34707,16394644700.0
6505.351302,16394628100.0
6505.355534,16394611600.0
6505.3597660000005,16394595000.0
6505.363998000001,16394578500.000002
6505.36823,16394562000.0
6505.372462,16394545400.0
6505.3766940000005,16394528900.0
6505.380926,16394512300.0
6505.385158,16394495800.0
6505.38939,16394479200.0
6505.3936220000005,16394462700.0
6505.397854000001,16394446100.0
6505.402086,16394429600.0
6505.406318,16394413000.000002
6505.4105500000005,16394396500.0
6505.414782,16394379900.0
6505.419014,16394363400.0
6505.423246,16394346800.0
6505.4274780000005,16394330300.0
6505.431710000001,16394313700.0
6505.435942,16394297200.0
6505.440174,16394280600.0
6505.4444060000005,16394264100.0
6505.448639,16394247500.000002
6505.4528709999995,16394231000.0
6505.457103,16394214400.0
6505.461335,16394197900.0
6505.465567,16394181400.0
6505.469799,16394164800.0
6505.474031,16393984300.0
6505.478263,16393967700.0
6505.482495,16393951200.0
6505.486728,16393934600.0
6505.490959999999,16393918100.0
6505.495191999999,16393901500.000002
6505.499424,16393885000.0
6505.503656,16393868400.0
6505.507888,16393851900.0
6505.512119999999,16393835300.0
6505.516353000001,16393818800.0
6505.520585,16393638200.0
6505.524817,16393621700.0
6505.529049000001,16393605100.0
6505.533281,16393588600.0
6505.537514,16393572000.0
6505.541746,16393555500.000002
6505.545978,16393538900.0
6505.55021,16393358400.0
6505.554442000001,16393341900.0
6505.558675,16393325299.999998
6505.5629069999995,16393308800.0
6505.567139,16393292200.0
6505.571371,16393111700.0
6505.575604000001,16393095100.0
6505.579835999999,16393078600.0
6505.584067999999,16392898000.0
6505.588299999999,16392881500.0
6505.592533,16392864900.0
6505.596765,16392684400.0
6505.6009970000005,16392667900.0
6505.60523,16392487300.0
6505.609462,16392470800.0
6505.613694,16392290200.0
6505.617926,16392109700.0
6505.622159,16391929200.0
6505.626391,16391748600.0
6505.630622999999,16391568100.0
6505.634856000001,16391387500.0
6505.639088,16391207000.000002
6505.64332,16390862500.0
6505.647553,16390517899.999998
6505.651785,16390173400.000002
6505.656017,16389664900.0
6505.66025,16389156400.0
6505.664482,16388483900.0
6505.668713999999,16387647400.0
6505.672947000001,16386810900.0
6505.677179,16385646400.0
6505.681412,16384318000.0
6505.685644,16382825500.0
6505.689876,16381005099.999998
6505.694109,16379020700.0
6505.698340999999,16376544400.0
6505.702573999999,16373740000.000002
6505.706805999999,16370607700.0
6505.7110379999995,16366819500.0
6505.715271,16362703300.000002
6505.719503,16358095100.0
6505.723736,16352831000.000002
6505.727968,16347238900.0
6505.732201,16340990900.0
6505.736433,16334414900.0
6505.740666000001,16327347000.0
6505.744898000001,16319787100.0
6505.7491310000005,16312227300.0
6505.753363,16304339500.0
6505.7575959999995,16296451700.0
6505.761828,16288563900.0
6505.766061,16281004100.0
6505.7702930000005,16273608300.0
6505.774526,16266704500.0
6505.778758,16260128599.999998
6505.782991,16254208800.0
6505.787222999999,16248780800.0
6505.791455999999,16243680900.0
6505.795687999999,16239236900.0
6505.799921,16235120900.0
6505.804153,16231168900.0
6505.808386,16227216900.000002
6505.812618,16222936900.0
6505.816851,16218329000.0
6505.821083,16213065100.0
6505.825316,16206653400.0
6505.829549,16198929800.0
6505.833781,16189402500.0
6505.838014,16177907300.0
6505.842246,16163952399.999998
6505.846479000001,16147209900.0
6505.850712,16127515700.0
6505.854944000001,16104377900.0
6505.859177,16077632500.0
6505.863409,16047115600.0
6505.867641999999,16012499300.0
6505.871875000001,15973783399.999998
6505.876107,15930968100.0
6505.88034,15883889400.0
6505.884572999999,15832711200.0
6505.888805,15777761600.0
6505.893038,15719368500.0
6505.897271,15657859900.0
6505.901503,15594055600.0
6505.905736,15528283800.0
6505.909969,15461528100.0
6505.9142010000005,15394608700.0
6505.918434,15328509200.0
6505.922667,15264213700.0
6505.926899,15202870000.0
6505.931132,15145297900.000002
6505.935365,15092645300.0
6505.939598,15045896000.0
6505.94383,15005869999.999998
6505.948063,14973223000.0
6505.952296,14948447200.0
6505.956529,14932362200.0
6505.960761,14924968100.0
6505.964994,14926592800.0
6505.9692270000005,14937236300.0
6505.97346,14956406600.0
6505.977692,14984103700.0
6505.981925,15019507700.000002
6505.986158,15062126600.0
6505.990391,15111304500.0
6505.9946230000005,15166057500.0
6505.998856,15225237800.0
6506.003089,15288189400.0
6506.007322,15353600600.0
6506.011555,15420651299.999998
6506.015788,15488193900.0
6506.02002,15555572400.0
6506.0242530000005,15621802800.0
6506.028486,15686065500.0
6506.032719,15748032300.000002
6506.0369519999995,15807047500.0
6506.041185,15862783100.0
6506.045417,15914911100.0
6506.04965,15963267500.0
6506.053883,16008016500.0
6506.058116,16048829899.999998
6506.062349,16086199900.0
6506.0665819999995,16119962300.0
6506.070815000001,16150281200.0
6506.075048000001,16177648500.0
6506.079281,16202064200.0
6506.083513,16223692300.000002
6506.087745999999,16243024800.000002
6506.091979000001,16260225600.0
6506.096212,16275294600.0
6506.100445,16288724000.000002
6506.104678000001,16300513600.0
6506.108911,16310827400.0
6506.113144,16319993300.0
6506.1173770000005,16328011500.0
6506.12161,16335045800.0
6506.125843,16341260200.0
6506.1300759999995,16346654800.0
6506.134309,16351557400.0
6506.138542,16355640199.999998
6506.142774999999,16359395000.000002
6506.147008,16362821900.0
6506.151241,16365592900.000002
6506.155473999999,16368199900.0
6506.159707000001,16370478900.0
6506.16394,16372594000.0
6506.168173,16374381100.0
6506.172406,16375840300.0
6506.176639,16377299500.0
6506.180872,16378594700.0
6506.185105,16379725999.999998
6506.189338,16380693300.0
6506.193571,16381660500.0
6506.197803999999,16382463800.0
6506.202037000001,16383103200.0
6506.206270000001,16383742500.0
6506.210503,16384381800.0
6506.214736,16384857200.0
6506.2189690000005,16385332500.0
6506.223203,16385807900.0
6506.227436,16386283200.0
6506.231669,16386594600.0
6506.235901999999,16386906000.000002
6506.240135,16387217400.0
6506.244368,16387364800.0
6506.248600999999,16387676200.0
6506.252833999999,16387823600.0
6506.2570670000005,16388135000.0
6506.261301,16388282400.0
6506.265534,16388429800.0
6506.269767,16388577300.0
6506.273999999999,16388724700.0
6506.278233000001,16388872100.0
6506.282466000001,16389019500.0
6506.286700000001,16389002900.0
6506.290933,16389150400.000002
6506.295166,16389297800.0
6506.2993989999995,16389281200.000002
6506.303632,16389428600.0
6506.307865999999,16389412100.0
6506.312099000001,16389559500.0
6506.316332,16389542900.0
6506.320565,16389526400.0
6506.324798000001,16389673800.0
6506.329032,16389657200.0
6506.333264999999,16389640700.000002
6506.337498000001,16389788100.0
6506.341731,16389771500.000002
6506.345965,16389755000.0
6506.350198,16389902400.0
6506.354431,16389885900.0
6506.358664,16389869300.0
6506.362897999999,16389852700.0
6506.367130999999,16389836200.0
6506.3713640000005,16389819600.0
6506.375597,16389967000.0
6506.379831,16389950499.999998
6506.384064,16389933900.0
6506.3882969999995,16389917400.0
6506.392531,16389900800.0
6506.396764,16389884300.0
6506.400997,16389867700.0
6506.405231,16390015100.0
6506.409463999999,16389998600.0
6506.413697,16389982000.0
6506.417931,16389965500.000002
6506.4221640000005,16389948900.0
6506.426397,16389932400.0
6506.430630999999,16389915799.999998
6506.434864000001,16389899300.0
6506.439098,16389882700.0
6506.443331,16389866099.999998
6506.447564,16389849600.0
6506.451798,16389833000.0
6506.456031,16389816500.0
6506.460263999999,16389799900.0
6506.464498,16389783400.0
6506.468731,16389766800.0
6506.472965000001,16389750300.000002
6506.4771980000005,16389897700.0
6506.4814320000005,16389881100.000002
6506.485665,16389864600.0
6506.489898,16389848000.0
6506.494132,16389831500.0
6506.4983649999995,16389814900.0
6506.502599,16389798300.0
6506.506832,16389781800.0
6506.511066000001,16389765200.0
6506.515299000001,16389748700.0
6506.519533,16389732100.0
6506.523766,16389715600.000002
6506.527999999999,16389699000.0
6506.532233,16389682500.0
6506.536467,16389665899.999998
6506.5407000000005,16389649400.0
6506.544934,16389632800.0
6506.549166999999,16389616199.999998
6506.553401,16389599700.0
6506.557634,16389583100.0
6506.561868,16389566600.0
6506.566100999999,16389550000.0
6506.570335,16389533500.0
6506.574568,16389516900.0
6506.578802,16389500400.000002
6506.583035,16389483800.0
6506.587269000001,16389467300.0
6506.591503,16389450699.999998
6506.595736,16389434100.0
6506.599969999999,16389417600.0
6506.604203000001,16389400999.999998
